cod,mpio_name,Material paredes,Material piso,Tipo de Vivienda,ADO|EU/LWAL+DNO/H:1,"ADO|EU/LWAL+DNO/H:1,2",CR+PC/LWAL+DUL/H:1,"CR+PC/LWAL+DUL/H:1,2",CR/LINF+DNO/H:3,CR/LINF+DNO/H:4,CR/LINF+DNO/H:5,"CR/LINF+DNO/H:6,10",CR/LINF+DUL/H:3,CR/LINF+DUL/H:4,CR/LINF+DUL/H:5,"CR/LINF+DUL/H:6,10",CR/LWAL+DUL/H:1,CR/LWAL+DUL/H:2,MATO/LN,MCF/LWAL+DNO/H:1,MCF/LWAL+DNO/H:2,MCF/LWAL+DNO/H:3,MCF/LWAL+DUL/H:1,MCF/LWAL+DUL/H:2,MCF/LWAL+DUL/H:3,MR/LWAL+DUL/H:2,MR/LWAL+DUL/H:3,MR/LWAL+DUL/H:4,MR/LWAL+DUL/H:5,MR/LWAL+DUL/H:6,MUR+ST/LWAL+DNO/H:1,MUR+ST/LWAL+DNO/H:2,MUR/LWAL+DNO/H:1,MUR/LWAL+DNO/H:2,MUR/LWAL+DNO/H:3,UNK,W+WO/LN+DNO/H:1,"W+WO/LN+DNO/H:1,2"
94887,Pana Pana (ANM),No tiene paredes,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94887,Pana Pana (ANM),No tiene paredes,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94887,Pana Pana (ANM),Sin información,Sin información,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Guadua,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Guadua,"Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Guadua,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Guadua,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Guadua,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94888,Morichal (ANM),"Madera burda, tabla, tablón",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Madera burda, tabla, tablón","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Madera burda, tabla, tablón","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
94888,Morichal (ANM),"Madera burda, tabla, tablón","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
94888,Morichal (ANM),"Madera burda, tabla, tablón","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Madera burda, tabla, tablón","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
94888,Morichal (ANM),Material prefabricado,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Material prefabricado,"Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Material prefabricado,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Material prefabricado,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Material prefabricado,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Tapia pisada, bahareque, adobe",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Tapia pisada, bahareque, adobe","Cemento, gravilla",No aplica,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablón, otro vegetal",No aplica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Tapia pisada, bahareque, adobe","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Tapia pisada, bahareque, adobe","Tierra, arena, barro",No aplica,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Caña, esterilla, otros vegetales",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Caña, esterilla, otros vegetales","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Caña, esterilla, otros vegetales","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Caña, esterilla, otros vegetales","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Caña, esterilla, otros vegetales","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Caña, esterilla, otros vegetales","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,Alfombra,Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,Alfombra,Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,Alfombra,Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Concreto vaciado,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),No tiene paredes,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),No tiene paredes,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),No tiene paredes,"Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),No tiene paredes,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),No tiene paredes,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),No tiene paredes,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94888,Morichal (ANM),Sin información,Sin información,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,5,3,176,76,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,0,0,0,0,16,8,496,213,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,1,64,27,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,6,3,117,50,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,22,0,0,0,0,0,0,0,0,0,49,25,933,400,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,45,20,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,22,10,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0
99001,Puerto Carreño,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,75,0,0,0,0,0
99001,Puerto Carreño,Guadua,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99001,Puerto Carreño,Guadua,"Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99001,Puerto Carreño,Guadua,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,Guadua,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,Guadua,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Madera burda, tabla, tablón",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Madera burda, tabla, tablón","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
99001,Puerto Carreño,"Madera burda, tabla, tablón","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
99001,Puerto Carreño,"Madera burda, tabla, tablón","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
99001,Puerto Carreño,"Madera burda, tabla, tablón","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Madera burda, tabla, tablón","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
99001,Puerto Carreño,Material prefabricado,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,Material prefabricado,"Cemento, gravilla",No aplica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,Material prefabricado,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,Material prefabricado,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,Material prefabricado,"Tierra, arena, barro",No aplica,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Tapia pisada, bahareque, adobe",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Tapia pisada, bahareque, adobe","Cemento, gravilla",No aplica,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablón, otro vegetal",No aplica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Tapia pisada, bahareque, adobe","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",No aplica,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Caña, esterilla, otros vegetales",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Caña, esterilla, otros vegetales","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99001,Puerto Carreño,"Caña, esterilla, otros vegetales","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Caña, esterilla, otros vegetales","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Caña, esterilla, otros vegetales","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99001,Puerto Carreño,"Caña, esterilla, otros vegetales","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
